month,town,resale_price
2019-08,WOODLANDS,370000
2019-08,WOODLANDS,370000
2019-08,WOODLANDS,371888
2019-08,WOODLANDS,375000
2019-08,WOODLANDS,375000
2019-08,WOODLANDS,378000
2019-08,WOODLANDS,385000
2019-08,WOODLANDS,388000
2019-08,WOODLANDS,392000
2019-08,WOODLANDS,400000
2019-08,WOODLANDS,408888
2019-08,WOODLANDS,415000
2019-08,WOODLANDS,425000
2019-08,WOODLANDS,430000
2019-08,WOODLANDS,431500
2019-08,WOODLANDS,435000
2019-08,WOODLANDS,438000
2019-08,WOODLANDS,448000
2019-08,YISHUN,335000
2019-08,YISHUN,340000
2019-08,YISHUN,355000
2019-08,YISHUN,362000
2019-08,YISHUN,365000
2019-08,YISHUN,365000
2019-08,YISHUN,368000
2019-08,YISHUN,368888
2019-08,YISHUN,370000
2019-08,YISHUN,370000
2019-08,YISHUN,375000
2019-08,YISHUN,380000
2019-08,YISHUN,382500
2019-08,YISHUN,383000
2019-08,YISHUN,383000
2019-08,YISHUN,386000
2019-08,YISHUN,388000
2019-08,YISHUN,388000
2019-08,YISHUN,388000
2019-08,YISHUN,390000
2019-08,YISHUN,395000
2019-08,YISHUN,398000
2019-08,YISHUN,400000
2019-08,YISHUN,400000
2019-08,YISHUN,400000
2019-08,YISHUN,400000
2019-08,YISHUN,400000
2019-08,YISHUN,412000
2019-08,YISHUN,412000
2019-08,YISHUN,412000
2019-08,YISHUN,415000
2019-08,YISHUN,417500
2019-08,YISHUN,420000
2019-08,YISHUN,420000
2019-08,YISHUN,420000
2019-08,YISHUN,422000
2019-08,YISHUN,425000
2019-08,YISHUN,427000
2019-08,YISHUN,428000
2019-08,YISHUN,429000
2019-08,YISHUN,432888
2019-08,YISHUN,438000
2019-08,YISHUN,545000
2019-08,YISHUN,565000
2019-08,YISHUN,565000
2019-08,YISHUN,568000
2019-08,YISHUN,588000
2019-08,YISHUN,588000
2019-09,SEMBAWANG,360000
2019-09,SEMBAWANG,365000
2019-09,SEMBAWANG,380888
2019-09,SEMBAWANG,390000
2019-09,SEMBAWANG,390000
2019-09,SEMBAWANG,395000
2019-09,SEMBAWANG,415000
2019-09,SEMBAWANG,415000
2019-09,SEMBAWANG,425000
2019-09,WOODLANDS,325000
2019-09,WOODLANDS,370000
2019-09,WOODLANDS,377000
2019-09,WOODLANDS,380000
2019-09,WOODLANDS,385000
2019-09,WOODLANDS,390000
2019-09,WOODLANDS,393000
2019-09,WOODLANDS,405000
2019-09,WOODLANDS,415000
2019-09,WOODLANDS,435000
2019-09,WOODLANDS,460000
2019-09,YISHUN,335000
2019-09,YISHUN,350000
2019-09,YISHUN,355000
2019-09,YISHUN,358000
2019-09,YISHUN,370000
2019-09,YISHUN,375000
2019-09,YISHUN,382888
2019-09,YISHUN,383000
2019-09,YISHUN,385000
2019-09,YISHUN,390000
2019-09,YISHUN,390000
2019-09,YISHUN,392000
2019-09,YISHUN,397000
2019-09,YISHUN,408000
2019-09,YISHUN,408000
2019-09,YISHUN,410000
2019-09,YISHUN,410000
2019-09,YISHUN,410000
2019-09,YISHUN,412000
2019-09,YISHUN,412000
2019-09,YISHUN,415000
2019-09,YISHUN,415000
2019-09,YISHUN,417000
2019-09,YISHUN,419888
2019-09,YISHUN,420000
2019-09,YISHUN,426000
2019-09,YISHUN,430000
2019-09,YISHUN,440000
2019-09,YISHUN,500000
2019-09,YISHUN,538000
2019-09,YISHUN,560000
2019-09,YISHUN,580000
2019-09,YISHUN,588000
2019-10,SEMBAWANG,360000
2019-10,SEMBAWANG,375000
2019-10,SEMBAWANG,380000
2019-10,SEMBAWANG,380000
2019-10,SEMBAWANG,400000
2019-10,SEMBAWANG,400000
2019-10,SEMBAWANG,415000
2019-10,SEMBAWANG,415000
2019-10,SEMBAWANG,418000
2019-10,SEMBAWANG,422000
2019-10,WOODLANDS,355000
2019-10,WOODLANDS,355000
2019-10,WOODLANDS,366800
2019-10,WOODLANDS,375000
2019-10,WOODLANDS,385000
2019-10,WOODLANDS,388000
2019-10,WOODLANDS,398000
2019-10,WOODLANDS,405000
2019-10,WOODLANDS,415000
2019-10,WOODLANDS,420000
2019-10,WOODLANDS,420000
2019-10,WOODLANDS,430000
2019-10,YISHUN,340000
2019-10,YISHUN,355000
2019-10,YISHUN,366000
2019-10,YISHUN,368888
2019-10,YISHUN,373888
2019-10,YISHUN,375000
2019-10,YISHUN,375000
2019-10,YISHUN,380000
2019-10,YISHUN,380000
2019-10,YISHUN,380000
2019-10,YISHUN,380000
2019-10,YISHUN,380000
2019-10,YISHUN,390000
2019-10,YISHUN,390000
2019-10,YISHUN,395000
2019-10,YISHUN,396000
2019-10,YISHUN,396888
2019-10,YISHUN,399000
2019-10,YISHUN,400000
2019-10,YISHUN,400000
2019-10,YISHUN,400000
2019-10,YISHUN,402000
2019-10,YISHUN,405000
2019-10,YISHUN,410000
2019-10,YISHUN,415000
2019-10,YISHUN,415000
2019-10,YISHUN,415000
2019-10,YISHUN,416000
2019-10,YISHUN,416000
2019-10,YISHUN,420000
2019-10,YISHUN,420000
2019-10,YISHUN,420000
2019-10,YISHUN,420000
2019-10,YISHUN,423888
2019-10,YISHUN,425000
2019-10,YISHUN,428000
2019-10,YISHUN,438000
2019-10,YISHUN,445000
2019-10,YISHUN,450000
2019-10,YISHUN,468000
2019-10,YISHUN,510000
2019-10,YISHUN,535000
2019-10,YISHUN,560000
2019-10,YISHUN,563000
2019-10,YISHUN,565000
2019-10,YISHUN,568000
2019-10,YISHUN,578000
2019-10,YISHUN,580000
2019-11,SEMBAWANG,385000
2019-11,SEMBAWANG,395000
2019-11,SEMBAWANG,395000
2019-11,SEMBAWANG,398000
2019-11,WOODLANDS,345000
2019-11,WOODLANDS,360000
2019-11,WOODLANDS,362000
2019-11,WOODLANDS,366000
2019-11,WOODLANDS,372000
2019-11,WOODLANDS,375000
2019-11,WOODLANDS,378000
2019-11,WOODLANDS,380000
2019-11,WOODLANDS,380000
2019-11,WOODLANDS,385000
2019-11,WOODLANDS,388000
2019-11,WOODLANDS,390000
2019-11,WOODLANDS,395000
2019-11,WOODLANDS,405000
2019-11,WOODLANDS,408000
2019-11,WOODLANDS,410000
2019-11,WOODLANDS,413000
2019-11,WOODLANDS,415000
2019-11,WOODLANDS,418000
2019-11,WOODLANDS,430000
2019-11,WOODLANDS,440000
2019-11,WOODLANDS,468000
2019-11,YISHUN,333000
2019-11,YISHUN,342000
2019-11,YISHUN,350000
2019-11,YISHUN,355000
2019-11,YISHUN,355000
2019-11,YISHUN,360000
2019-11,YISHUN,360000
2019-11,YISHUN,363000
2019-11,YISHUN,365000
2019-11,YISHUN,366000
2019-11,YISHUN,368000
2019-11,YISHUN,370000
2019-11,YISHUN,370000
2019-11,YISHUN,377000
2019-11,YISHUN,378000
2019-11,YISHUN,379000
2019-11,YISHUN,385000
2019-11,YISHUN,385000
2019-11,YISHUN,390000
2019-11,YISHUN,390000
2019-11,YISHUN,390000
2019-11,YISHUN,392888
2019-11,YISHUN,392888
2019-11,YISHUN,395000
2019-11,YISHUN,395000
2019-11,YISHUN,395000
2019-11,YISHUN,400000
2019-11,YISHUN,400000
2019-11,YISHUN,405000
2019-11,YISHUN,405000
2019-11,YISHUN,409500
2019-11,YISHUN,410000
2019-11,YISHUN,418000
2019-11,YISHUN,425000
2019-11,YISHUN,440000
2019-11,YISHUN,495000
2019-11,YISHUN,510000
2019-11,YISHUN,535000
2019-11,YISHUN,540000
2019-11,YISHUN,542000
2019-11,YISHUN,560000
2019-11,YISHUN,575000
2019-11,YISHUN,590000
2019-12,SEMBAWANG,375000
2019-12,SEMBAWANG,416000
2019-12,SEMBAWANG,395000
2019-12,SEMBAWANG,416000
2019-12,SEMBAWANG,410000
2019-12,SEMBAWANG,384000
2019-12,SEMBAWANG,390000
2019-12,SEMBAWANG,380000
2019-12,SEMBAWANG,385000
2019-12,WOODLANDS,355000
2019-12,WOODLANDS,358000
2019-12,WOODLANDS,420000
2019-12,WOODLANDS,440000
2019-12,WOODLANDS,432888
2019-12,WOODLANDS,380000
2019-12,WOODLANDS,380000
2019-12,WOODLANDS,375000
2019-12,WOODLANDS,345000
2019-12,WOODLANDS,352000
2019-12,WOODLANDS,360000
2019-12,WOODLANDS,366000
2019-12,WOODLANDS,405000
2019-12,WOODLANDS,352000
2019-12,YISHUN,400000
2019-12,YISHUN,400000
2019-12,YISHUN,372000
2019-12,YISHUN,620000
2019-12,YISHUN,568000
2019-12,YISHUN,379000
2019-12,YISHUN,395000
2019-12,YISHUN,375000
2019-12,YISHUN,385000
2019-12,YISHUN,460000
2019-12,YISHUN,540000
2019-12,YISHUN,570000
2019-12,YISHUN,375000
2019-12,YISHUN,388000
2019-12,YISHUN,430000
2019-12,YISHUN,550000
2019-12,YISHUN,365000
2019-12,YISHUN,417000
2019-12,YISHUN,435000
2019-12,YISHUN,423000
2019-12,YISHUN,352000
2019-12,YISHUN,420000
2019-12,YISHUN,420000
2019-12,YISHUN,430000
2019-12,YISHUN,418000
2019-12,YISHUN,375000
2019-12,YISHUN,375000
2019-12,YISHUN,365000
2019-12,YISHUN,395000
2019-12,YISHUN,370000
2019-12,YISHUN,408500
2019-12,YISHUN,425000
2020-01,SEMBAWANG,378000
2020-01,SEMBAWANG,392000
2020-01,SEMBAWANG,400000
2020-01,WOODLANDS,415000
2020-01,WOODLANDS,405000
2020-01,WOODLANDS,360000
2020-01,WOODLANDS,363000
2020-01,WOODLANDS,390000
2020-01,WOODLANDS,375000
2020-01,WOODLANDS,375000
2020-01,WOODLANDS,360000
2020-01,WOODLANDS,406000
2020-01,WOODLANDS,375000
2020-01,WOODLANDS,450000
2020-01,WOODLANDS,413000
2020-01,WOODLANDS,430000
2020-01,WOODLANDS,400000
2020-01,YISHUN,400000
2020-01,YISHUN,381000
2020-01,YISHUN,385000
2020-01,YISHUN,370000
2020-01,YISHUN,385000
2020-01,YISHUN,528000
2020-01,YISHUN,403000
2020-01,YISHUN,368000
2020-01,YISHUN,395000
2020-01,YISHUN,392000
2020-01,YISHUN,385000
2020-01,YISHUN,395000
2020-01,YISHUN,373000
2020-01,YISHUN,590000
2020-01,YISHUN,570000
2020-01,YISHUN,400000
2020-01,YISHUN,440000
2020-01,YISHUN,365000
2020-01,YISHUN,589000
2020-01,YISHUN,440000
2020-01,YISHUN,428000
2020-01,YISHUN,395000
2020-01,YISHUN,408000
2020-01,YISHUN,355000
2020-01,YISHUN,340000
2020-01,YISHUN,415000
2020-01,YISHUN,380000
2020-01,YISHUN,415000
2020-01,YISHUN,425000
2020-01,YISHUN,410000
2020-01,YISHUN,410000
2020-01,YISHUN,368000
2020-01,YISHUN,357500
2020-01,YISHUN,348000
2020-01,YISHUN,390000
2020-01,YISHUN,418000
2020-01,YISHUN,375000
2020-01,YISHUN,410000
2020-01,YISHUN,350000
2020-01,YISHUN,360000
2020-01,YISHUN,350000
2020-01,YISHUN,390000
2020-01,YISHUN,330000
2020-01,YISHUN,390000
2020-01,YISHUN,355000
2020-01,YISHUN,405000
2020-02,SEMBAWANG,418000
2020-02,SEMBAWANG,380000
2020-02,SEMBAWANG,410000
2020-02,SEMBAWANG,375000
2020-02,WOODLANDS,382000
2020-02,WOODLANDS,378000
2020-02,WOODLANDS,395000
2020-02,WOODLANDS,380000
2020-02,WOODLANDS,385000
2020-02,WOODLANDS,425000
2020-02,WOODLANDS,415000
2020-02,YISHUN,378000
2020-02,YISHUN,377000
2020-02,YISHUN,380000
2020-02,YISHUN,400000
2020-02,YISHUN,327500
2020-02,YISHUN,375000
2020-02,YISHUN,408000
2020-02,YISHUN,572000
2020-02,YISHUN,400000
2020-02,YISHUN,390000
2020-02,YISHUN,420000
2020-02,YISHUN,401000
2020-02,YISHUN,565000
2020-02,YISHUN,375000
2020-02,YISHUN,410000
2020-02,YISHUN,445000
2020-02,YISHUN,423888
2020-02,YISHUN,450000
2020-02,YISHUN,365000
2020-02,YISHUN,430000
2020-02,YISHUN,407000
2020-02,YISHUN,418000
2020-02,YISHUN,395000
2020-02,YISHUN,367000
2020-02,YISHUN,418000
2020-02,YISHUN,430000
2020-02,YISHUN,400000
2020-02,YISHUN,365000
2020-02,YISHUN,395000
2020-02,YISHUN,380000
2020-02,YISHUN,380000
2020-02,YISHUN,380000
2020-02,YISHUN,366000
2020-02,YISHUN,410000
2020-02,YISHUN,380000
2020-02,YISHUN,380000
2020-02,YISHUN,390000
2020-02,YISHUN,400000
2020-03,SEMBAWANG,400000
2020-03,SEMBAWANG,383000
2020-03,SEMBAWANG,398000
2020-03,SEMBAWANG,428000
2020-03,SEMBAWANG,395000
2020-03,SEMBAWANG,400000
2020-03,SEMBAWANG,418000
2020-03,WOODLANDS,426000
2020-03,WOODLANDS,385000
2020-03,WOODLANDS,420000
2020-03,WOODLANDS,375000
2020-03,WOODLANDS,345000
2020-03,WOODLANDS,400000
2020-03,WOODLANDS,354000
2020-03,WOODLANDS,385000
2020-03,WOODLANDS,376000
2020-03,WOODLANDS,350000
2020-03,WOODLANDS,421888
2020-03,WOODLANDS,405000
2020-03,WOODLANDS,430000
2020-03,YISHUN,363000
2020-03,YISHUN,380000
2020-03,YISHUN,360000
2020-03,YISHUN,380000
2020-03,YISHUN,400000
2020-03,YISHUN,498000
2020-03,YISHUN,423000
2020-03,YISHUN,353000
2020-03,YISHUN,382000
2020-03,YISHUN,580000
2020-03,YISHUN,365000
2020-03,YISHUN,580000
2020-03,YISHUN,370000
2020-03,YISHUN,400888
2020-03,YISHUN,380000
2020-03,YISHUN,360000
2020-03,YISHUN,420000
2020-03,YISHUN,440888
2020-03,YISHUN,346000
2020-03,YISHUN,428000
2020-03,YISHUN,365000
2020-03,YISHUN,410000
2020-03,YISHUN,382000
2020-03,YISHUN,420000
2020-03,YISHUN,425000
2020-03,YISHUN,360000
2020-03,YISHUN,440000
2020-03,YISHUN,380000
2020-03,YISHUN,415000
2020-03,YISHUN,360000
2020-03,YISHUN,423888
2020-03,YISHUN,420000
2020-03,YISHUN,398000
2020-03,YISHUN,400000
2020-04,SEMBAWANG,412000
2020-04,WOODLANDS,360000
2020-04,WOODLANDS,355000
2020-04,WOODLANDS,450000
2020-04,WOODLANDS,355000
2020-04,YISHUN,400000
2020-04,YISHUN,378000
2020-04,YISHUN,432000
2020-04,YISHUN,383000
2020-04,YISHUN,420000
2020-04,YISHUN,375000
2020-04,YISHUN,430000
2020-04,YISHUN,400000
2020-04,YISHUN,415000
2020-04,YISHUN,402500
2020-04,YISHUN,430000
2020-04,YISHUN,398000
2020-05,WOODLANDS,440000
2020-05,WOODLANDS,425000
2020-05,YISHUN,397000
2020-05,YISHUN,510000
2020-05,YISHUN,428000
2020-05,YISHUN,442000
2020-05,YISHUN,373888
2020-05,YISHUN,370000
2020-06,SEMBAWANG,409000
2020-06,SEMBAWANG,378000
2020-06,SEMBAWANG,378888
2020-06,SEMBAWANG,410000
2020-06,SEMBAWANG,413000
2020-06,WOODLANDS,370000
2020-06,WOODLANDS,410008.88
2020-06,WOODLANDS,385000
2020-06,WOODLANDS,426000
2020-06,WOODLANDS,380000
2020-06,WOODLANDS,385000
2020-06,WOODLANDS,375000
2020-06,WOODLANDS,420000
2020-06,WOODLANDS,410000
2020-06,WOODLANDS,430000
2020-06,WOODLANDS,415000
2020-06,YISHUN,410000
2020-06,YISHUN,365000
2020-06,YISHUN,400000
2020-06,YISHUN,350000
2020-06,YISHUN,375000
2020-06,YISHUN,372000
2020-06,YISHUN,365000
2020-06,YISHUN,532000
2020-06,YISHUN,433000
2020-06,YISHUN,566000
2020-06,YISHUN,400000
2020-06,YISHUN,390000
2020-06,YISHUN,408000
2020-06,YISHUN,360000
2020-06,YISHUN,380000
2020-06,YISHUN,395000
2020-06,YISHUN,375000
2020-06,YISHUN,530000
2020-06,YISHUN,410000
2020-06,YISHUN,420000
2020-06,YISHUN,410000
2020-06,YISHUN,453888
2020-06,YISHUN,385888
2020-06,YISHUN,430000
2020-06,YISHUN,410000
2020-06,YISHUN,385000
2020-06,YISHUN,396888
2020-06,YISHUN,393000
2020-06,YISHUN,408000
2020-06,YISHUN,362000
2020-06,YISHUN,412000
2020-06,YISHUN,400000
2020-06,YISHUN,383000
2020-06,YISHUN,420000
2020-06,YISHUN,340000
2020-06,YISHUN,428888
2020-06,YISHUN,370000
2020-06,YISHUN,395000
2020-06,YISHUN,360000
2020-06,YISHUN,408000
2020-06,YISHUN,435000
2020-06,YISHUN,340000
2020-06,YISHUN,360000
2020-06,YISHUN,415000
2020-06,YISHUN,358000
2020-06,YISHUN,400000
2020-06,YISHUN,385000
2020-06,YISHUN,390000
2020-07,SEMBAWANG,408000
2020-07,SEMBAWANG,415000
2020-07,SEMBAWANG,400000
2020-07,SEMBAWANG,422000
2020-07,SEMBAWANG,370000
2020-07,SEMBAWANG,410000
2020-07,SEMBAWANG,410000
2020-07,WOODLANDS,410000
2020-07,WOODLANDS,415000
2020-07,WOODLANDS,420000
2020-07,WOODLANDS,435000
2020-07,WOODLANDS,438000
2020-07,WOODLANDS,430000
2020-07,WOODLANDS,405000
2020-07,WOODLANDS,363000
2020-07,WOODLANDS,410000
2020-07,WOODLANDS,435000
2020-07,WOODLANDS,425000
2020-07,WOODLANDS,455000
2020-07,WOODLANDS,465000
2020-07,YISHUN,350000
2020-07,YISHUN,385000
2020-07,YISHUN,400000
2020-07,YISHUN,430000
2020-07,YISHUN,360000
2020-07,YISHUN,597000
2020-07,YISHUN,390000
2020-07,YISHUN,360000
2020-07,YISHUN,378000
2020-07,YISHUN,363888
2020-07,YISHUN,540000
2020-07,YISHUN,390000
2020-07,YISHUN,515000
2020-07,YISHUN,410000
2020-07,YISHUN,390000
2020-07,YISHUN,430000
2020-07,YISHUN,405000
2020-07,YISHUN,418000
2020-07,YISHUN,436000
2020-07,YISHUN,437000
2020-07,YISHUN,418000
2020-07,YISHUN,365000
2020-07,YISHUN,418000
2020-07,YISHUN,432000
2020-07,YISHUN,352000
2020-07,YISHUN,378000
2020-07,YISHUN,391000
2020-07,YISHUN,390000
2020-07,YISHUN,390000
2020-07,YISHUN,390000
2020-07,YISHUN,365000
2020-07,YISHUN,418000
2020-07,YISHUN,421000
2020-07,YISHUN,410000
2020-07,YISHUN,365000
2020-07,YISHUN,380000
2020-07,YISHUN,390000
2020-07,YISHUN,420800
2020-07,YISHUN,360000
2020-07,YISHUN,390000
2020-07,YISHUN,395000
2020-07,YISHUN,420000
2020-08,SEMBAWANG,428000
2020-08,SEMBAWANG,422000
2020-08,SEMBAWANG,420000
2020-08,SEMBAWANG,388000
2020-08,SEMBAWANG,386000
2020-08,WOODLANDS,430000
2020-08,WOODLANDS,430000
2020-08,WOODLANDS,385000
2020-08,WOODLANDS,380000
2020-08,WOODLANDS,415000
2020-08,WOODLANDS,352000
2020-08,WOODLANDS,400000
2020-08,WOODLANDS,432000
2020-08,WOODLANDS,429000
2020-08,YISHUN,370000
2020-08,YISHUN,385000
2020-08,YISHUN,420000
2020-08,YISHUN,410000
2020-08,YISHUN,388000
2020-08,YISHUN,625000
2020-08,YISHUN,368000
2020-08,YISHUN,377000
2020-08,YISHUN,365000
2020-08,YISHUN,380000
2020-08,YISHUN,540000
2020-08,YISHUN,540000
2020-08,YISHUN,377000
2020-08,YISHUN,400000
2020-08,YISHUN,390000
2020-08,YISHUN,543000
2020-08,YISHUN,400000
2020-08,YISHUN,385000
2020-08,YISHUN,380000
2020-08,YISHUN,425000
2020-08,YISHUN,437000
2020-08,YISHUN,400000
2020-08,YISHUN,420000
2020-08,YISHUN,435000
2020-08,YISHUN,443588
2020-08,YISHUN,380000
2020-08,YISHUN,380000
2020-08,YISHUN,370000
2020-08,YISHUN,425000
2020-08,YISHUN,418000
2020-08,YISHUN,436888
2020-08,YISHUN,452000
2020-08,YISHUN,425000
2020-08,YISHUN,375000
2020-08,YISHUN,428000
2020-08,YISHUN,405000
2020-08,YISHUN,433000
2020-08,YISHUN,360000
2020-08,YISHUN,388888
2020-08,YISHUN,411000
2020-08,YISHUN,390000
2020-08,YISHUN,445000
2020-09,SEMBAWANG,399888
2020-09,SEMBAWANG,410000
2020-09,SEMBAWANG,355000
2020-09,WOODLANDS,375000
2020-09,WOODLANDS,420000
2020-09,WOODLANDS,358000
2020-09,WOODLANDS,390000
2020-09,WOODLANDS,440000
2020-09,WOODLANDS,420000
2020-09,WOODLANDS,405000
2020-09,YISHUN,390000
2020-09,YISHUN,412000
2020-09,YISHUN,420000
2020-09,YISHUN,518888
2020-09,YISHUN,410000
2020-09,YISHUN,410000
2020-09,YISHUN,412500
2020-09,YISHUN,520000
2020-09,YISHUN,390000
2020-09,YISHUN,547000
2020-09,YISHUN,404888
2020-09,YISHUN,400000
2020-09,YISHUN,370000
2020-09,YISHUN,395000
2020-09,YISHUN,380000
2020-09,YISHUN,436000
2020-09,YISHUN,433000
2020-09,YISHUN,423000
2020-09,YISHUN,435000
2020-09,YISHUN,440000
2020-09,YISHUN,390000
2020-09,YISHUN,430000
2020-09,YISHUN,355000
2020-09,YISHUN,397000
2020-09,YISHUN,373000
2020-09,YISHUN,440000
2020-09,YISHUN,375000
2020-09,YISHUN,403500
2020-10,SEMBAWANG,425000
2020-10,SEMBAWANG,450000
2020-10,WOODLANDS,426800
2020-10,WOODLANDS,455000
2020-10,WOODLANDS,425000
2020-10,WOODLANDS,385000
2020-10,WOODLANDS,395000
2020-10,WOODLANDS,400000
2020-10,WOODLANDS,375000
2020-10,WOODLANDS,406000
2020-10,WOODLANDS,435000
2020-10,WOODLANDS,410000
2020-10,WOODLANDS,395000
2020-10,WOODLANDS,393000
2020-10,WOODLANDS,420000
2020-10,WOODLANDS,475000
2020-10,YISHUN,392000
2020-10,YISHUN,420000
2020-10,YISHUN,408000
2020-10,YISHUN,384000
2020-10,YISHUN,400000
2020-10,YISHUN,365000
2020-10,YISHUN,590000
2020-10,YISHUN,590000
2020-10,YISHUN,430000
2020-10,YISHUN,368000
2020-10,YISHUN,590000
2020-10,YISHUN,490000
2020-10,YISHUN,438000
2020-10,YISHUN,380000
2020-10,YISHUN,448000
2020-10,YISHUN,468888
2020-10,YISHUN,450000
2020-10,YISHUN,430000
2020-10,YISHUN,440000
2020-10,YISHUN,435000
2020-10,YISHUN,438000
2020-10,YISHUN,403888
2020-10,YISHUN,455000
2020-10,YISHUN,430000
2020-10,YISHUN,384000
2020-10,YISHUN,400000
2020-10,YISHUN,430888
2020-10,YISHUN,436000
2020-10,YISHUN,443000
2020-11,SEMBAWANG,425000
2020-11,SEMBAWANG,359000
2020-11,WOODLANDS,470000
2020-11,WOODLANDS,458000
2020-11,WOODLANDS,380000
2020-11,WOODLANDS,430000
2020-11,WOODLANDS,420000
2020-11,YISHUN,387000
2020-11,YISHUN,395000
2020-11,YISHUN,405000
2020-11,YISHUN,400000
2020-11,YISHUN,380000
2020-11,YISHUN,382000
